number,created_date,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
7378,2016-09-27 0:00:00,Гуц Федір Леонідович,Острозький районний суд Рівненської області,Голова суду,a7a7b81b-a7b7-4eb0-be98-49e964d0e785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71476,2016-10-26 0:00:00,Данилевич Надія Андріївна,Тернопільський окружний адміністративний суд,Голова суду,1e96bc43-dcb6-4e09-bb64-791bb1072874,,,,,,,,,,,,,,,,,,,,220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,2016-10-05 0:00:00,Данилюк Микола Іванович,Шевченківський районний суд м.Чернівці,Голова суду,65c173ac-e4fc-441f-befa-2a8f8d065f41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53403,2016-10-28 0:00:00,Данілов Олексій Миколайович,Апеляційний суд Київської області ,голова суду,74bb8979-d1f8-4645-81c6-074294ae6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,2016-10-11 0:00:00,Дашутін Ігор Володимирович,Сумський районний суд Сумської області,Голова суду,9d38921d-2ec6-453a-bc16-6bcb33025dcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14321,2016-10-26 0:00:00,Демчук Петро Володимирович,Ізяславський районний суд Хмельницької області,голова суду,c9bf503e-5c4e-467b-a33f-c8539a8d4320,,,,,,,,,,,,,,,,,,,,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27029,2016-10-10 0:00:00,Діброва Олександр Вікторович,Народицький районний суд Житомирської області,голова суду,914051a2-0f83-485b-983a-175dcf58590a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81142,2016-10-24 0:00:00,Дідоренко Анжеліка Едуардівна,Марківський районний суд Луганської області,Голова суду,c35fdbf9-f359-467f-95c3-98272e74a252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11561,2016-10-03 0:00:00,Дідух Дмитро Васильович,Путильський районний суд Чернівецької області,Голова суду,2cc71e44-c283-4dab-969a-58d02b316fae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35385,2016-10-28 0:00:00,Добриднюк Ніна Олександрівна,Лисянський районний суд,голова суду,01a22911-b377-4903-9e96-93a84b35b644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72706,2016-10-04 0:00:00,Добрянський Віталій Віталійович,Чернігівський окружний адміністративний суд,Голова суду,352f3681-9bea-4851-99cd-5ef79f909e8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72301,2016-10-26 0:00:00,Домарацька Алла Вікторівна,Святошинський районний суд м.Києва,голова суду,80a37c17-572b-4b79-8bf6-cc696f9782dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54905,2016-10-10 0:00:00,Дорошенко Антоніна Володимирівна,Березанський районний суд,Голова суду,8be29b9f-a21c-4239-950e-1fa177c9466b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102617,2016-10-28 0:00:00,Дубас Тетяна Володимирівна,Києво - Святошинський районний суд Київської області,Голова суду,22fefc0d-2f12-4427-9449-d375aa45d06e,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,10096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71581,2016-10-28 0:00:00,Дудник Вячеслав Іванович,Ренійський районний суд Одеської області,голова суду,33780ef6-bff2-45b2-b7ff-75ec03d522c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58570,2016-09-19 0:00:00,Дудніченко Володимир Михайлович,Звенигородський районний суд Черкаської області,голова суду,4859c9fe-0984-4cfb-b519-b25feacbb1bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310995,26133,,,,
16526,2016-10-28 0:00:00,Дузінкевич Іван Миколайович,Тисменицький районний суд Івано-Франківської області,Голова суду,a7872e82-3689-4f1a-baad-f0aef94bf9c4,,,,,,,,,,,,,,,,,,,,650000,,,,,,,,,,,,,55046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72361,,,,,
39861,2016-10-20 0:00:00,Дьомін Олександр Леонідович,Ленінський районний суд м. Дніпропетровська,Голова суду,f6e40efb-7a23-4f1e-9ffa-9e80793194fc,,,,,,,,,,,,,,,,,,,,,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,,,,,,
19752,2016-10-28 0:00:00,Дядечко Іван Іванович,Крюківський районний суд м. Кременчука,голова суду,cec278c3-6117-48f1-82c7-ba7cc24af417,,,,,,,,,,,,,,,,,,,,280000,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101887,2016-10-24 0:00:00,Єфтемій Станіслав Миколайович,Герцаївський районний суд Чернівецької області,голова суду,ee4d81f8-3ca5-4def-b459-a2a1b084ac5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71570,2016-09-22 0:00:00,Жамбровський Сергій Іванович,Вугледарський міський суд Донецької області,Голова суду,56d80855-0608-4260-b54e-78798bf0036e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89281,,,,,
57698,2016-10-18 0:00:00,Жмурко Павло Якович, Карлівський районний суд Полтавської області ,Голова суду,3e0b565e-9797-487a-a4be-c386699b1f68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82572,2016-10-28 0:00:00,Жмурченко Василь Дмитрович,Недригайлівський районний суд Сумської області,Голова суду,d5be841e-fd54-4112-898c-99affcf4f680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104773,2016-10-13 0:00:00,Жупанова Ірина Борисівна,Шевченківський районний суд м. Запоріжжя,голова суду,c60a1c9e-493b-40d1-9953-0b98526397bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62837,2016-10-27 0:00:00,Журибіда Борис Миколайович,Буський районний суд Львівської області,голова суду,e5cdeff4-d094-480a-a3b1-c51ec2cf51ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69232,2016-10-27 0:00:00,Загородько Наталія Анатоліївна,Корецький районний суд,Голова суду,76180c39-7d8d-46a5-8492-a3c92a2e0eb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95004,2016-10-26 0:00:00,Заїка Геннадій Михайлович,Бердичівський міськрайонний суд,Голова суду,589668d4-16bf-4b0b-9fae-42cd2c26f882,,,,,,,,,,,,,,,,,,,,,5000,,,,35800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23649,2016-10-07 0:00:00,Замега Ігор Іванович,Любарський районний суд Житомирської області,Голова суду,3f67450e-c438-4ecb-895c-c1dc7604c6b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25208,2016-09-26 0:00:00,Затєєва Світлана Дмитрівна,Борзнянський районний суд Чернігівської області,Голова суду,6066d2e6-2de2-434a-b71f-e825b35b825b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101519,,,,,
99959,2016-10-28 0:00:00,Здоровило Валерій Андрійович,Ватутінський міський суд Черкаської області,Голова суду,cc99670b-447c-42d3-a32a-07e8d864cfe0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75613,2016-10-28 0:00:00,Зейкан Надія Михайлівна,Зарічненський районний суд Рівненської області,Голова суду,acb0f43d-8072-4d76-951a-1b7f05942447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450500,,,,,,,,,,,,,,,,
75503,2016-10-25 0:00:00,ІЛЬТЬО ІВАН ІВАНОВИЧ,Берегівський районний суд,Голова суду,9d6edf7b-91dc-4762-8352-9cb6edeccf9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,,,,,,,,,,,,,,,,
43030,2016-09-27 0:00:00,Іщенко Інна Миколаївна,Петриківський районний суд Дніпропетровської області,голова суду,5608c98c-dbfb-42bc-a305-36a490accfde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56958,2016-10-28 0:00:00,Казанлі Людмила Іванівна,Очаківський міськрайонний суд Миколаївської області,Голова суду,43727c92-3713-415b-9596-ffa52fe2e907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28993,2016-10-06 0:00:00,Калантаєнко Павло Сергійович,Конотопський міськрайонний суд Сумської області,Голова суду,63520228-04ef-4b1f-8a4a-66bbea5f4680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,,,,,
5832,2016-10-29 0:00:00,Калиній Ганна Василівна,Рожнятівський районний суд Івано-Франківської області,Голова суду,920e3ade-deb4-4e19-84f1-844376249799,,,,,,,,,,,,,,,,,,,,60000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76448,2016-10-26 0:00:00,Каліберда В’ячеслав Анатолійович,Краснокутський районний суд,Голова суду,af0de35d-2cd4-4c73-be1a-db73d3f2ba1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62668,2016-10-28 0:00:00,Калюжна Вікторія Вікторівна,Орджонікідзевський районний суд м. Запоріжжя,Голова суду,ec38ef4f-b7cd-477b-b7b4-f946a01bcc42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,,,,,,,,,,,,,,,,
24789,2016-10-13 0:00:00,Каракай Наталія Дмитрівна,Гуляйпільський районний суд Запорізької області,голова суду,a38ed280-49bf-48b2-8ca2-0576b4fc18dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66018,2016-10-28 0:00:00,Карапиш Тетяна Володимирівна,Ічнянський районний суд Чернігівської області,Голова суду,937f69d2-7afe-407b-8268-06fea7cfe1b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,,,,,
13698,2016-10-11 0:00:00,Карповець Віталій Володимирович,Андрушівський районний суд Житомирської області,Голова суду,1b5cd763-b248-4174-8af3-fd19fecd4ff8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7634,2016-10-12 0:00:00,Квятковський Михайло Семенович,Луцький міськрайонний суд Волинської області,Голова суду,0639e812-63a7-492a-91b4-72f28fa3db44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69810,2016-10-27 0:00:00,Кір'якова Наталя Павлівна,Жовтневий районний суд міста Маріуполя Донецької області,голова суду,e5316340-740e-401d-a1aa-860bbc8e4354,,,,,,,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87048,2016-09-23 0:00:00,Кіяшко Вікторія Олександрівна,Вільнянський районний суд Запорізької області ,Голова суду,d0575d05-fef8-4d0d-b4cf-5afeb16dc8b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45262,2016-10-27 0:00:00,Клімик Костянтин Олександрович,Хмільницький міськрайонний суд Вінницької області,голова суду,a9ca41c3-d8be-4989-a572-c3950a1fbacb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,
100138,2016-10-20 0:00:00,Князєв Всеволод Сергійович,Миколаївський окружний адміністративний суд,Голова суду,6a615ca5-cfbf-4ddb-838b-b4d290f95147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,4065,8962,,,1077,
16822,2016-10-28 0:00:00,Коваль Володимир Олександрович,Великоолександрівський районний суд Херсонської області,Голова суду,5f6bc854-f25a-4123-b090-959522f9b3e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25629,2016-10-03 0:00:00,Ковальський Віктор Іванович,Жмеринський міськрайонний суд,Голова суду,0ae14fb9-9cb8-4317-8985-730e852da60b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20564,2016-10-28 0:00:00,Ковальчук Микола Васильович,Олевський районний суд,голова суду,dcd986b0-5191-4e1c-a526-146f8eb59c62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92416,2016-09-21 0:00:00,Ковтун Віктор Панасович,апеляційний суд Хмельницької області,голова суду,642844f1-2b62-4a5d-a34e-f9afd06925be,,,,,,,,,,,,,,,,,,,,500000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23080,2016-10-25 0:00:00,Кологрива Тетяна Миколаївна,Арбузинський районний суд Миколаївської області,Голова суду,531199a6-8e16-4c53-8fa5-777572425ff4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71749,2016-10-21 0:00:00,Коломієць Наталія Зіновіївна,Чортківський районний суд Тернопільської області,голова суду,a75a2f1e-8bfd-4f27-a68e-fef2ff016bf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35044,2016-10-20 0:00:00,Колтунова Антоніна Іванівна,Апеляційний суд Харківської області,голова суду,aa724855-fc29-4e05-a294-406e1fa3a1c3,,,,,,,,,,,,,,,,,,,,308859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240336,,,,,,,,,,,,,,,,
19778,2016-10-26 0:00:00,Кондрачук Анатолій Петрович,Кривоозерський районний суд Миколаївської області,голова суду,a4ba987c-8842-43cb-b437-1f0c25139e28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30079,2016-10-28 0:00:00,Конепуд Василь Іванович,Воловецький районний суд Закарпатської області,Голова суду,e35b71ca-6ef4-438b-a4c4-ddc5be95e09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58637,2016-10-24 0:00:00,Коновод Олександр Володимирович,Хорольський райооний суд Полтавської області,Голова суду,10162051-2b8b-46de-9c3d-2abdf39d1a57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9702,2016-10-26 0:00:00,Коптєв Юрій Анатолійович,Барвінківський районний суд Харківської області ,голова суду,2b6247d1-3c0c-4932-9d86-fae612c96fd3,,,,,,,,,,,,,,,,,,,,160000,,,,,,,,,,,,,4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90579,2016-10-13 0:00:00,Корнелюк Василь Семенович,Локачинський районний суд Волинської області,голова суду,31b39f55-eddd-4fdb-9cd4-d4aef1d9ee4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102980,2016-10-26 0:00:00,Коровайко Олександр Іванович,Апеляційний суд Херсонської області,Голова суду,32b611e3-0b54-4408-ac62-2b2ead33d61d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,
45044,2016-10-28 0:00:00,Костенко Ольга Федорівна,Бахмацький районний суд Чернігівської області,Голова суду,14f8f2da-9400-434c-b58f-f96313eef650,,,,,,,,,,,,,,,,,,,,250000,,,,,,,,,,,,,181616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69531,2016-10-21 0:00:00,Костюкевич Олександр Костянтинович,Ківерцівський районний суд Волинської області,Голова суду,61782d2b-f19a-48a3-9c48-d186314be902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8339,2016-10-25 0:00:00,Кошелюк Лідія Олексіївна,Старовижівський районний суд Волинської області,Голова суду,3e8f1dd3-67dd-43e1-b6f0-55048d62ab80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19368,2016-10-12 0:00:00,Кравцов Сергій Олександрович,Веселівський районний суд Запорізької області,Голова суду,78e88fa8-7a2f-48f8-8568-008636f2254a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72999,2016-10-24 0:00:00,Крамар Сергій Іванович,Господарський суд Хмельницької області,Голова суду,7b4990a7-8f6e-4db0-b3d3-3a8c4cf53b62,,,,,,,,,,,,,,,,,,,,570000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26530,2016-10-12 0:00:00,Кренцель Михайло Іванович,Козівський районний суд Тернопільської області,голова суду,dc3db224-c0f0-4fc8-87cd-6aed0b3225a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35573,2016-10-30 0:00:00,Крикливий Віталій Вікторович,Комсомольський міський суд Полтавської області,голова суду,8e7550c8-b2f8-4857-8b24-d9856c63e3c4,,,,,,,,,,,,,,,,,,,,120000,,,,,,,,,6974,,,,120,5244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92266,2016-10-28 0:00:00,Крисанова Валентина Іванівна,Іванівський районний суд Херсонської області,Голова суду,b77a1133-28c1-4f7f-b24e-2c786ea72024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,2016-10-27 0:00:00,Крімченко Світлана Анатоліївна,Олександрійський міськрайонний суд Кіровоградської області,голова суду,14e2993f-a5be-4417-bbbf-fcf4fed50e34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60114,2016-10-31 0:00:00,Круглик Вадим Васильович,Оратівський районний суд Вінницької області,голова суду,b5ee347c-9fdd-425f-a9b4-c91025a17824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
33705,2016-10-05 0:00:00,Круглюк Володимир Григорович,Вижницький районний суд Чернівецької області,голова суду,baa3ca0f-b41f-41b6-9a5e-45924ef44557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10632,,,,,
34717,2016-10-28 0:00:00,Кузюра Микола Миколайович,Деснянський районний суд м. Чернігова,Голова суду,21f9a166-33af-4d82-91f8-6b0ed481c55a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58596,2016-10-17 0:00:00,Куйбіда Анатолій Іванович,Бершадський районний суд Вінницької області,голова суду,877bd895-f257-4ed0-a6d2-8b75df3232bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55435,2016-10-20 0:00:00,Кулик Петро Олексійович,Червоноармійський районий суд,Голова суду,8f375115-4f65-4ad1-ba2d-fd0ec2869924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159,2016-09-20 0:00:00,Куліков Віктор Владиславович,Олександрівський районний суд Донецької області,Голова суду,9dbeb158-f575-4a0c-96a4-a48ec1f0cc55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17797,2016-10-24 0:00:00,Курдюков Вячеслав Миколайович,Токмацький районний суд Запорізької області,Голова суду,9b538e14-3e22-480d-a64c-7cc87f63775a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,,,,,
54806,2016-10-07 0:00:00,Кучер Ігор Богданович,Зборівський районний суд Тернопільської області,Голова суду,4cefdee4-1f31-43c7-8a01-4eacd22e5a3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10731,2016-10-28 0:00:00,Лазаренко Анатолій Володимирович,Летичівський районний суд,Голова суду,00b2f8f3-dee8-4820-8636-ab000623192f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67105,2016-10-28 0:00:00,Ланкевич Андрій Зіновійович,Львівський окружний адміністративний суд,голова суду,5050946f-c717-4512-9ea1-0d7424ef1d9f,,,,,,,,,2500,,,,,,,2000,,,,59000,17000,,,,,,,,,,,,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105185,2016-10-28 0:00:00,Леонідова Олена Володимирівна,Широківський районний суд Дніпропетровської області,Голова суду,a451e1a0-9823-47c0-b19a-46efac2866b1,,,,,,,,,,,,,,,,,,,,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99039,2016-10-24 0:00:00,Лесик В'ячеслав Олександрович,Ковельський міськрайонний суд Волинської області,Голова суду,d1c97995-dbfe-4d56-9f0d-91ccd0e69c49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48079,2016-10-28 0:00:00,Лесько Максим Олександрович,Чуднівський районний суд Житомирської області,Голова суду,edcac678-840a-4e9a-986a-31fbb9631b2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49487,2016-10-13 0:00:00,Леусенко Володимир Миколайович,Орджонікідзевський районний суд м.Запоріжжя,Голова суду,ed51efb9-19e0-4e78-863a-9edd36466060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95865,2016-10-25 0:00:00,Лешко Світлана Миколаївна,Коростенський міськрайонний суд Житомирської області,голова суду,d2a69d98-fe1f-443e-ac00-df2c55f2562c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11469,2016-10-28 0:00:00,Лєсной Сергій Євгенович,Сихівський районний суд м.Львова,голова суду,a7ac6480-30ff-42c5-a47d-b9ec1eb3831b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
